"";"serie";"fecha";"valor";"año";"mes";"fecha_scraping"
"1045";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2022-1-1";124,9;2022;1;2025-02-28
"1046";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2022-2-1";118,9;2022;2;2025-02-28
"1047";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2022-3-1";131,8;2022;3;2025-02-28
"1048";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2022-4-1";122;2022;4;2025-02-28
"1049";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2022-5-1";126,2;2022;5;2025-02-28
"1050";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2022-6-1";120,1;2022;6;2025-02-28
"1051";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2022-7-1";120,6;2022;7;2025-02-28
"1052";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2022-8-1";121;2022;8;2025-02-28
"1053";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2022-9-1";114,2;2022;9;2025-02-28
"1054";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2022-10-1";124,1;2022;10;2025-02-28
"1055";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2022-11-1";117,3;2022;11;2025-02-28
"1056";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2022-12-1";150,7;2022;12;2025-02-28
"1057";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2023-1-1";113,8;2023;1;2025-02-28
"1058";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2023-2-1";109,9;2023;2;2025-02-28
"1059";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2023-3-1";120,8;2023;3;2025-02-28
"1060";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2023-4-1";110,7;2023;4;2025-02-28
"1061";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2023-5-1";115,4;2023;5;2025-02-28
"1062";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2023-6-1";108,2;2023;6;2025-02-28
"1063";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2023-7-1";111,1;2023;7;2025-02-28
"1064";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2023-8-1";110,3;2023;8;2025-02-28
"1065";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2023-9-1";110,2;2023;9;2025-02-28
"1066";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2023-10-1";118,1;2023;10;2025-02-28
"1067";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2023-11-1";114,2;2023;11;2025-02-28
"1068";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2023-12-1";149,3;2023;12;2025-02-28
"1069";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2024-1-1";115,3;2024;1;2025-02-28
"1070";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2024-2-1";114,2;2024;2;2025-02-28
"1071";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2024-3-1";121,9;2024;3;2025-02-28
"1072";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2024-4-1";114,9;2024;4;2025-02-28
"1073";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2024-5-1";116,2;2024;5;2025-02-28
"1074";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2024-6-1";116,9;2024;6;2025-02-28
"1075";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2024-7-1";113,8;2024;7;2025-02-28
"1076";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2024-8-1";117;2024;8;2025-02-28
"1077";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2024-9-1";114;2024;9;2025-02-28
"1078";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2024-10-1";123,1;2024;10;2025-02-28
"1079";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2024-11-1";121,3;2024;11;2025-02-28
"1080";"Índice de ventas comercio real IVCM, INE (prom 2018=100)";"2024-12-1";157,9;2024;12;2025-02-28
"1081";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2014-1-1";87,3;2014;1;2025-02-28
"1082";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2014-2-1";85,9;2014;2;2025-02-28
"1083";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2014-3-1";94;2014;3;2025-02-28
"1084";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2014-4-1";89,2;2014;4;2025-02-28
"1085";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2014-5-1";92,4;2014;5;2025-02-28
"1086";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2014-6-1";87,5;2014;6;2025-02-28
"1087";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2014-7-1";89,6;2014;7;2025-02-28
"1088";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2014-8-1";91,3;2014;8;2025-02-28
"1089";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2014-9-1";87,1;2014;9;2025-02-28
"1090";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2014-10-1";93,7;2014;10;2025-02-28
"1091";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2014-11-1";91,7;2014;11;2025-02-28
"1092";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2014-12-1";120,6;2014;12;2025-02-28
"1093";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2015-1-1";92,3;2015;1;2025-02-28
"1094";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2015-2-1";89,4;2015;2;2025-02-28
"1095";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2015-3-1";96;2015;3;2025-02-28
"1096";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2015-4-1";92;2015;4;2025-02-28
"1097";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2015-5-1";94,8;2015;5;2025-02-28
"1098";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2015-6-1";91;2015;6;2025-02-28
"1099";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2015-7-1";91,6;2015;7;2025-02-28
"1100";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2015-8-1";92,2;2015;8;2025-02-28
"1101";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2015-9-1";89,6;2015;9;2025-02-28
"1102";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2015-10-1";93,7;2015;10;2025-02-28
"1103";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2015-11-1";94,2;2015;11;2025-02-28
"1104";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2015-12-1";123,3;2015;12;2025-02-28
"1105";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2016-1-1";93;2016;1;2025-02-28
"1106";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2016-2-1";93,5;2016;2;2025-02-28
"1107";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2016-3-1";96,3;2016;3;2025-02-28
"1108";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2016-4-1";95,6;2016;4;2025-02-28
"1109";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2016-5-1";95,1;2016;5;2025-02-28
"1110";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2016-6-1";91,4;2016;6;2025-02-28
"1111";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2016-7-1";94,2;2016;7;2025-02-28
"1112";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2016-8-1";91,6;2016;8;2025-02-28
"1113";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2016-9-1";93,2;2016;9;2025-02-28
"1114";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2016-10-1";93,9;2016;10;2025-02-28
"1115";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2016-11-1";94,7;2016;11;2025-02-28
"1116";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2016-12-1";126,6;2016;12;2025-02-28
"1117";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2017-1-1";94,3;2017;1;2025-02-28
"1118";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2017-2-1";91,1;2017;2;2025-02-28
"1119";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2017-3-1";100,6;2017;3;2025-02-28
"1120";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2017-4-1";93,8;2017;4;2025-02-28
"1121";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2017-5-1";97,6;2017;5;2025-02-28
"1122";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2017-6-1";93,4;2017;6;2025-02-28
"1123";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2017-7-1";95,4;2017;7;2025-02-28
"1124";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2017-8-1";93,8;2017;8;2025-02-28
"1125";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2017-9-1";95,5;2017;9;2025-02-28
"1126";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2017-10-1";95,7;2017;10;2025-02-28
"1127";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2017-11-1";98,2;2017;11;2025-02-28
"1128";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2017-12-1";130,4;2017;12;2025-02-28
"1129";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2018-1-1";97,4;2018;1;2025-02-28
"1130";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2018-2-1";94,8;2018;2;2025-02-28
"1131";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2018-3-1";104,5;2018;3;2025-02-28
"1132";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2018-4-1";96,5;2018;4;2025-02-28
"1133";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2018-5-1";97,9;2018;5;2025-02-28
"1134";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2018-6-1";96,2;2018;6;2025-02-28
"1135";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2018-7-1";93,5;2018;7;2025-02-28
"1136";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2018-8-1";96,5;2018;8;2025-02-28
"1137";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2018-9-1";96,1;2018;9;2025-02-28
"1138";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2018-10-1";99,3;2018;10;2025-02-28
"1139";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2018-11-1";97,9;2018;11;2025-02-28
"1140";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2018-12-1";129,4;2018;12;2025-02-28
"1141";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2019-1-1";98,9;2019;1;2025-02-28
"1142";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2019-2-1";96,5;2019;2;2025-02-28
"1143";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2019-3-1";107;2019;3;2025-02-28
"1144";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2019-4-1";97,9;2019;4;2025-02-28
"1145";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2019-5-1";101,9;2019;5;2025-02-28
"1146";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2019-6-1";98,4;2019;6;2025-02-28
"1147";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2019-7-1";98;2019;7;2025-02-28
"1148";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2019-8-1";101,2;2019;8;2025-02-28
"1149";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2019-9-1";97,5;2019;9;2025-02-28
"1150";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2019-10-1";94,6;2019;10;2025-02-28
"1151";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2019-11-1";94,2;2019;11;2025-02-28
"1152";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2019-12-1";128,4;2019;12;2025-02-28
"1153";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2020-1-1";101,3;2020;1;2025-02-28
"1154";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2020-2-1";103,2;2020;2;2025-02-28
"1155";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2020-3-1";99,1;2020;3;2025-02-28
"1156";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2020-4-1";75,8;2020;4;2025-02-28
"1157";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2020-5-1";82,8;2020;5;2025-02-28
"1158";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2020-6-1";81,2;2020;6;2025-02-28
"1159";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2020-7-1";85;2020;7;2025-02-28
"1160";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2020-8-1";105,8;2020;8;2025-02-28
"1161";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2020-9-1";106,3;2020;9;2025-02-28
"1162";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2020-10-1";112,2;2020;10;2025-02-28
"1163";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2020-11-1";114,4;2020;11;2025-02-28
"1164";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2020-12-1";145,3;2020;12;2025-02-28
"1165";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2021-1-1";109,4;2021;1;2025-02-28
"1166";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2021-2-1";104,8;2021;2;2025-02-28
"1167";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2021-3-1";113,4;2021;3;2025-02-28
"1168";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2021-4-1";97,2;2021;4;2025-02-28
"1169";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2021-5-1";124,7;2021;5;2025-02-28
"1170";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2021-6-1";121,2;2021;6;2025-02-28
"1171";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2021-7-1";131,8;2021;7;2025-02-28
"1172";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2021-8-1";134,5;2021;8;2025-02-28
"1173";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2021-9-1";130,8;2021;9;2025-02-28
"1174";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2021-10-1";138,2;2021;10;2025-02-28
"1175";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2021-11-1";134,9;2021;11;2025-02-28
"1176";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2021-12-1";168,1;2021;12;2025-02-28
"1177";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2022-1-1";123,8;2022;1;2025-02-28
"1178";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2022-2-1";118,1;2022;2;2025-02-28
"1179";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2022-3-1";129,2;2022;3;2025-02-28
"1180";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2022-4-1";120,4;2022;4;2025-02-28
"1181";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2022-5-1";122,1;2022;5;2025-02-28
"1182";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2022-6-1";115,4;2022;6;2025-02-28
"1183";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2022-7-1";118,5;2022;7;2025-02-28
"1184";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2022-8-1";118,3;2022;8;2025-02-28
"1185";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2022-9-1";113,3;2022;9;2025-02-28
"1186";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2022-10-1";120,5;2022;10;2025-02-28
"1187";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2022-11-1";114,7;2022;11;2025-02-28
"1188";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2022-12-1";149,6;2022;12;2025-02-28
"1189";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2023-1-1";112,3;2023;1;2025-02-28
"1190";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2023-2-1";109;2023;2;2025-02-28
"1191";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2023-3-1";117,7;2023;3;2025-02-28
"1192";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2023-4-1";110,7;2023;4;2025-02-28
"1193";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2023-5-1";112;2023;5;2025-02-28
"1194";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2023-6-1";106,9;2023;6;2025-02-28
"1195";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2023-7-1";110;2023;7;2025-02-28
"1196";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2023-8-1";107,3;2023;8;2025-02-28
"1197";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2023-9-1";108,3;2023;9;2025-02-28
"1198";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2023-10-1";114;2023;10;2025-02-28
"1199";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2023-11-1";110,2;2023;11;2025-02-28
"1200";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2023-12-1";146,4;2023;12;2025-02-28
"1201";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2024-1-1";112,9;2024;1;2025-02-28
"1202";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2024-2-1";112,4;2024;2;2025-02-28
"1203";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2024-3-1";119,2;2024;3;2025-02-28
"1204";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2024-4-1";111,9;2024;4;2025-02-28
"1205";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2024-5-1";114,7;2024;5;2025-02-28
"1206";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2024-6-1";112,7;2024;6;2025-02-28
"1207";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2024-7-1";111,5;2024;7;2025-02-28
"1208";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2024-8-1";114,3;2024;8;2025-02-28
"1209";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2024-9-1";111,2;2024;9;2025-02-28
"1210";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2024-10-1";117,8;2024;10;2025-02-28
"1211";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2024-11-1";117,5;2024;11;2025-02-28
"1212";"Índice de ventas comercio real no durables IVCM, INE (prom 2018=100)";"2024-12-1";153,5;2024;12;2025-02-28
"1213";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2014-1-1";64,7;2014;1;2025-02-28
"1214";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2014-2-1";58,9;2014;2;2025-02-28
"1215";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2014-3-1";70,5;2014;3;2025-02-28
"1216";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2014-4-1";63,7;2014;4;2025-02-28
"1217";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2014-5-1";69,8;2014;5;2025-02-28
"1218";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2014-6-1";66,1;2014;6;2025-02-28
"1219";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2014-7-1";66,5;2014;7;2025-02-28
"1220";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2014-8-1";73,7;2014;8;2025-02-28
"1221";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2014-9-1";68;2014;9;2025-02-28
"1222";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2014-10-1";65,8;2014;10;2025-02-28
"1223";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2014-11-1";69,9;2014;11;2025-02-28
"1224";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2014-12-1";102,5;2014;12;2025-02-28
"1225";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2015-1-1";61,1;2015;1;2025-02-28
"1226";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2015-2-1";55,8;2015;2;2025-02-28
"1227";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2015-3-1";69,9;2015;3;2025-02-28
"1228";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2015-4-1";67,6;2015;4;2025-02-28
"1229";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2015-5-1";69,1;2015;5;2025-02-28
"1230";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2015-6-1";67,6;2015;6;2025-02-28
"1231";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2015-7-1";67,7;2015;7;2025-02-28
"1232";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2015-8-1";74,7;2015;8;2025-02-28
"1233";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2015-9-1";71,2;2015;9;2025-02-28
"1234";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2015-10-1";68,8;2015;10;2025-02-28
"1235";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2015-11-1";79,4;2015;11;2025-02-28
"1236";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2015-12-1";99;2015;12;2025-02-28
"1237";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2016-1-1";68,9;2016;1;2025-02-28
"1238";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2016-2-1";65,9;2016;2;2025-02-28
"1239";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2016-3-1";75;2016;3;2025-02-28
"1240";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2016-4-1";73,2;2016;4;2025-02-28
"1241";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2016-5-1";76,1;2016;5;2025-02-28
"1242";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2016-6-1";70,5;2016;6;2025-02-28
"1243";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2016-7-1";72,7;2016;7;2025-02-28
"1244";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2016-8-1";77,8;2016;8;2025-02-28
"1245";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2016-9-1";77,3;2016;9;2025-02-28
"1246";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2016-10-1";77,5;2016;10;2025-02-28
"1247";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2016-11-1";89,6;2016;11;2025-02-28
"1248";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2016-12-1";108;2016;12;2025-02-28
"1249";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2017-1-1";80,5;2017;1;2025-02-28
"1250";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2017-2-1";74,8;2017;2;2025-02-28
"1251";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2017-3-1";91,7;2017;3;2025-02-28
"1252";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2017-4-1";80,2;2017;4;2025-02-28
"1253";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2017-5-1";93;2017;5;2025-02-28
"1254";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2017-6-1";81,4;2017;6;2025-02-28
"1255";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2017-7-1";85,8;2017;7;2025-02-28
"1256";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2017-8-1";95,2;2017;8;2025-02-28
"1257";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2017-9-1";86;2017;9;2025-02-28
"1258";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2017-10-1";87,3;2017;10;2025-02-28
"1259";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2017-11-1";102,3;2017;11;2025-02-28
"1260";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2017-12-1";123;2017;12;2025-02-28
"1261";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2018-1-1";90;2018;1;2025-02-28
"1262";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2018-2-1";82,3;2018;2;2025-02-28
"1263";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2018-3-1";100,3;2018;3;2025-02-28
"1264";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2018-4-1";97,7;2018;4;2025-02-28
"1265";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2018-5-1";102,2;2018;5;2025-02-28
"1266";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2018-6-1";95;2018;6;2025-02-28
"1267";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2018-7-1";90,3;2018;7;2025-02-28
"1268";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2018-8-1";103,7;2018;8;2025-02-28
"1269";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2018-9-1";92,7;2018;9;2025-02-28
"1270";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2018-10-1";106,1;2018;10;2025-02-28
"1271";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2018-11-1";104,9;2018;11;2025-02-28
"1272";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2018-12-1";135;2018;12;2025-02-28
"1273";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2019-1-1";95,5;2019;1;2025-02-28
"1274";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2019-2-1";90,9;2019;2;2025-02-28
"1275";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2019-3-1";107,9;2019;3;2025-02-28
"1276";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2019-4-1";102,6;2019;4;2025-02-28
"1277";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2019-5-1";112,7;2019;5;2025-02-28
"1278";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2019-6-1";98,5;2019;6;2025-02-28
"1279";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2019-7-1";97;2019;7;2025-02-28
"1280";"Índice de ventas comercio real durables IVCM, INE (prom 2018=100)";"2019-8-1";111,5;2019;8;2025-02-28
